Time Series,Detector Pair,AUC-PR
Daphnet/S09R01E2.test.csv@4.out,MP-IFOREST,0.16995846785160476
Daphnet/S09R01E2.test.csv@4.out,MP-IFOREST1,0.24057410429211767
Daphnet/S09R01E2.test.csv@4.out,MP-LOF,0.16565879169547162
Daphnet/S09R01E2.test.csv@4.out,MP-LSTM,0.13047884173903557
Daphnet/S09R01E2.test.csv@4.out,MP-MP,0.1303177130658797
Daphnet/S09R01E2.test.csv@4.out,NORMA-AE,0.12955574914297066
Daphnet/S09R01E2.test.csv@4.out,NORMA-CNN,0.1290007269739649
Daphnet/S09R01E2.test.csv@4.out,NORMA-HBOS,0.5946245990850589
Daphnet/S09R01E2.test.csv@4.out,NORMA-IFOREST,0.14381331101017314
Daphnet/S09R01E2.test.csv@4.out,NORMA-IFOREST1,0.1641840475498904
Daphnet/S09R01E2.test.csv@4.out,NORMA-LOF,0.130999950808486
Daphnet/S09R01E2.test.csv@4.out,NORMA-LSTM,0.1289507411078178
Daphnet/S09R01E2.test.csv@4.out,NORMA-MP,0.1308714183620362
Daphnet/S09R01E2.test.csv@4.out,NORMA-NORMA,0.12972525046073305
Daphnet/S09R01E2.test.csv@4.out,OCSVM-AE,0.13665121634851787
Daphnet/S09R01E2.test.csv@4.out,OCSVM-CNN,0.1389678560924725
Daphnet/S09R01E2.test.csv@4.out,OCSVM-HBOS,0.629356327497315
Daphnet/S09R01E2.test.csv@4.out,OCSVM-IFOREST,0.2352136854981376
Daphnet/S09R01E2.test.csv@4.out,OCSVM-IFOREST1,0.29884071953162816
Daphnet/S09R01E2.test.csv@4.out,OCSVM-LOF,0.2029380205146535
Daphnet/S09R01E2.test.csv@4.out,OCSVM-LSTM,0.13881684895869162
Daphnet/S09R01E2.test.csv@4.out,OCSVM-MP,0.12959824218856292
Daphnet/S09R01E2.test.csv@4.out,OCSVM-NORMA,0.13065151998927524
Daphnet/S09R01E2.test.csv@4.out,OCSVM-OCSVM,0.1467813924507293
Daphnet/S09R01E2.test.csv@4.out,PCA-AE,0.13293796854614662
Daphnet/S09R01E2.test.csv@4.out,PCA-CNN,0.1545733430362677
Daphnet/S09R01E2.test.csv@4.out,PCA-HBOS,0.6466973179653303
Daphnet/S09R01E2.test.csv@4.out,PCA-IFOREST,0.36120096481173003
Daphnet/S09R01E2.test.csv@4.out,PCA-IFOREST1,0.35537249020493583
Daphnet/S09R01E2.test.csv@4.out,PCA-LOF,0.46165036790821085
Daphnet/S09R01E2.test.csv@4.out,PCA-LSTM,0.15344574307554387
Daphnet/S09R01E2.test.csv@4.out,PCA-MP,0.12923646651750847
Daphnet/S09R01E2.test.csv@4.out,PCA-NORMA,0.12822440017336223
Daphnet/S09R01E2.test.csv@4.out,PCA-OCSVM,0.15015415677712432
Daphnet/S09R01E2.test.csv@4.out,PCA-PCA,0.33392933079374526
Daphnet/S09R01E2.test.csv@4.out,POLY-AE,0.12528910932187237
Daphnet/S09R01E2.test.csv@4.out,POLY-CNN,0.1537185499056086
Daphnet/S09R01E2.test.csv@4.out,POLY-HBOS,0.6854380021103096
Daphnet/S09R01E2.test.csv@4.out,POLY-IFOREST,0.3614219838390871
Daphnet/S09R01E2.test.csv@4.out,POLY-IFOREST1,0.36776147222306743
Daphnet/S09R01E2.test.csv@4.out,POLY-LOF,0.4724225132262534
Daphnet/S09R01E2.test.csv@4.out,POLY-LSTM,0.15267679981610288
Daphnet/S09R01E2.test.csv@4.out,POLY-MP,0.1293740111627098
Daphnet/S09R01E2.test.csv@4.out,POLY-NORMA,0.12849092728705563
Daphnet/S09R01E2.test.csv@4.out,POLY-OCSVM,0.14875400895991392
Daphnet/S09R01E2.test.csv@4.out,POLY-PCA,0.3564103084635621
Daphnet/S09R01E2.test.csv@4.out,POLY-POLY,0.34110610123216073
Daphnet/S09R01E0.test.csv@7.out,AE-AE,0.05644423558823812
Daphnet/S09R01E0.test.csv@7.out,CNN-AE,0.04415733357731789
Daphnet/S09R01E0.test.csv@7.out,CNN-CNN,0.03654066264083362
Daphnet/S09R01E0.test.csv@7.out,HBOS-AE,0.03633327650014315
Daphnet/S09R01E0.test.csv@7.out,HBOS-CNN,0.030754127894174227
Daphnet/S09R01E0.test.csv@7.out,HBOS-HBOS,0.025550878229387654
Daphnet/S09R01E0.test.csv@7.out,IFOREST-AE,0.03943361041729436
Daphnet/S09R01E0.test.csv@7.out,IFOREST-CNN,0.033313326360990644
Daphnet/S09R01E0.test.csv@7.out,IFOREST-HBOS,0.02794445927919657
Daphnet/S09R01E0.test.csv@7.out,IFOREST-IFOREST,0.029990772810711434
Daphnet/S09R01E0.test.csv@7.out,IFOREST1-AE,0.03641772253080189
Daphnet/S09R01E0.test.csv@7.out,IFOREST1-CNN,0.032886291997150464
Daphnet/S09R01E0.test.csv@7.out,IFOREST1-HBOS,0.028113231858709134
Daphnet/S09R01E0.test.csv@7.out,IFOREST1-IFOREST,0.03020400647453501
Daphnet/S09R01E0.test.csv@7.out,IFOREST1-IFOREST1,0.03123292785249012
Daphnet/S09R01E0.test.csv@7.out,LOF-AE,0.07276450591464798
Daphnet/S09R01E0.test.csv@7.out,LOF-CNN,0.05240782168042148
Daphnet/S09R01E0.test.csv@7.out,LOF-HBOS,0.044839888326228414
Daphnet/S09R01E0.test.csv@7.out,LOF-IFOREST,0.046650271430983305
Daphnet/S09R01E0.test.csv@7.out,LOF-IFOREST1,0.04065043387020453
Daphnet/S09R01E0.test.csv@7.out,LOF-LOF,0.07579074243486156
Daphnet/S09R01E0.test.csv@7.out,LSTM-AE,0.03589013874689558
Daphnet/S09R01E0.test.csv@7.out,LSTM-CNN,0.03285055090657928
Daphnet/S09R01E0.test.csv@7.out,LSTM-HBOS,0.02782160018589914
Daphnet/S09R01E0.test.csv@7.out,LSTM-IFOREST,0.029718644635081136
Daphnet/S09R01E0.test.csv@7.out,LSTM-IFOREST1,0.030666515600872725
Daphnet/S09R01E0.test.csv@7.out,LSTM-LOF,0.040827935140661714
Daphnet/S09R01E0.test.csv@7.out,LSTM-LSTM,0.030509807693084784
Daphnet/S09R01E0.test.csv@7.out,MP-AE,0.0836277115856969
Daphnet/S09R01E0.test.csv@7.out,MP-CNN,0.07522240125829344
Daphnet/S09R01E0.test.csv@7.out,MP-HBOS,0.08589723166926519
Daphnet/S09R01E0.test.csv@7.out,MP-IFOREST,0.07530712211882729
Daphnet/S09R01E0.test.csv@7.out,MP-IFOREST1,0.06009721898111382
Daphnet/S09R01E0.test.csv@7.out,MP-LOF,0.08530946171038509
Daphnet/S09R01E0.test.csv@7.out,MP-LSTM,0.05948255947776713
Daphnet/S09R01E0.test.csv@7.out,MP-MP,0.08728231114113655
Daphnet/S09R01E0.test.csv@7.out,NORMA-AE,0.07642185322674866
Daphnet/S09R01E0.test.csv@7.out,NORMA-CNN,0.07176588911660739
Daphnet/S09R01E0.test.csv@7.out,NORMA-HBOS,0.08229747359594417
Daphnet/S09R01E0.test.csv@7.out,NORMA-IFOREST,0.0749461325638427
Daphnet/S09R01E0.test.csv@7.out,NORMA-IFOREST1,0.06286143819345572
Daphnet/S09R01E0.test.csv@7.out,NORMA-LOF,0.08461199332681246
Daphnet/S09R01E0.test.csv@7.out,NORMA-LSTM,0.06075470739195032
Daphnet/S09R01E0.test.csv@7.out,NORMA-MP,0.08583121552219791
Daphnet/S09R01E0.test.csv@7.out,NORMA-NORMA,0.0792720601859558
Daphnet/S09R01E0.test.csv@7.out,OCSVM-AE,0.049905799594594714
Daphnet/S09R01E0.test.csv@7.out,OCSVM-CNN,0.042554631120652615
Daphnet/S09R01E0.test.csv@7.out,OCSVM-HBOS,0.037392460957354594
Daphnet/S09R01E0.test.csv@7.out,OCSVM-IFOREST,0.038808563104371835
Daphnet/S09R01E0.test.csv@7.out,OCSVM-IFOREST1,0.036344911852674
Daphnet/S09R01E0.test.csv@7.out,OCSVM-LOF,0.05686012611493736
Daphnet/S09R01E0.test.csv@7.out,OCSVM-LSTM,0.03623725381424474
Daphnet/S09R01E0.test.csv@7.out,OCSVM-MP,0.07320550628075755
Daphnet/S09R01E0.test.csv@7.out,OCSVM-NORMA,0.07278742720102169
Daphnet/S09R01E0.test.csv@7.out,OCSVM-OCSVM,0.04555719061024503
Daphnet/S09R01E0.test.csv@7.out,PCA-AE,0.03423772001837177
Daphnet/S09R01E0.test.csv@7.out,PCA-CNN,0.031054633115496694
Daphnet/S09R01E0.test.csv@7.out,PCA-HBOS,0.02592229756423248
Daphnet/S09R01E0.test.csv@7.out,PCA-IFOREST,0.027687660050842323
Daphnet/S09R01E0.test.csv@7.out,PCA-IFOREST1,0.02809606786473647
Daphnet/S09R01E0.test.csv@7.out,PCA-LOF,0.04348984460830001
Daphnet/S09R01E0.test.csv@7.out,PCA-LSTM,0.02768521677470661
Daphnet/S09R01E0.test.csv@7.out,PCA-MP,0.07868800962194941
Daphnet/S09R01E0.test.csv@7.out,PCA-NORMA,0.07807957891949312
Daphnet/S09R01E0.test.csv@7.out,PCA-OCSVM,0.03668918293546708
Daphnet/S09R01E0.test.csv@7.out,PCA-PCA,0.025871996021928124
Daphnet/S09R01E0.test.csv@7.out,POLY-AE,0.03851703122190292
Daphnet/S09R01E0.test.csv@7.out,POLY-CNN,0.035790948036472967
Daphnet/S09R01E0.test.csv@7.out,POLY-HBOS,0.029579130567049937
Daphnet/S09R01E0.test.csv@7.out,POLY-IFOREST,0.03182596167733776
Daphnet/S09R01E0.test.csv@7.out,POLY-IFOREST1,0.03309531048086729
Daphnet/S09R01E0.test.csv@7.out,POLY-LOF,0.042334793512662366
Daphnet/S09R01E0.test.csv@7.out,POLY-LSTM,0.032507933135414696
Daphnet/S09R01E0.test.csv@7.out,POLY-MP,0.07981440920686686
Daphnet/S09R01E0.test.csv@7.out,POLY-NORMA,0.08127552101183988
Daphnet/S09R01E0.test.csv@7.out,POLY-OCSVM,0.03981339508008462
Daphnet/S09R01E0.test.csv@7.out,POLY-PCA,0.0297997816940468
Daphnet/S09R01E0.test.csv@7.out,POLY-POLY,0.0336610358803489
Daphnet/S03R01E0.test.csv@8.out,AE-AE,0.12213544271221131
Daphnet/S03R01E0.test.csv@8.out,CNN-AE,0.12721758216609214
Daphnet/S03R01E0.test.csv@8.out,CNN-CNN,0.1284458790578088
Daphnet/S03R01E0.test.csv@8.out,HBOS-AE,0.3040781119573764
Daphnet/S03R01E0.test.csv@8.out,HBOS-CNN,0.21830696725285015
Daphnet/S03R01E0.test.csv@8.out,HBOS-HBOS,0.32499383507551893
Daphnet/S03R01E0.test.csv@8.out,IFOREST-AE,0.35708060464993424
Daphnet/S03R01E0.test.csv@8.out,IFOREST-CNN,0.2487960343153871
Daphnet/S03R01E0.test.csv@8.out,IFOREST-HBOS,0.35096691924989476
Daphnet/S03R01E0.test.csv@8.out,IFOREST-IFOREST,0.3621438711551464
Daphnet/S03R01E0.test.csv@8.out,IFOREST1-AE,0.3028558864693121
Daphnet/S03R01E0.test.csv@8.out,IFOREST1-CNN,0.23334620875287124
Daphnet/S03R01E0.test.csv@8.out,IFOREST1-HBOS,0.32581778062630484
Daphnet/S03R01E0.test.csv@8.out,IFOREST1-IFOREST,0.3492598644141616
Daphnet/S03R01E0.test.csv@8.out,IFOREST1-IFOREST1,0.30734293020647724
Daphnet/S03R01E0.test.csv@8.out,LOF-AE,0.28891242313052773
Daphnet/S03R01E0.test.csv@8.out,LOF-CNN,0.1467792505547836
Daphnet/S03R01E0.test.csv@8.out,LOF-HBOS,0.34608849522750945
Daphnet/S03R01E0.test.csv@8.out,LOF-IFOREST,0.3808737662621535
Daphnet/S03R01E0.test.csv@8.out,LOF-IFOREST1,0.34454261635831546
Daphnet/S03R01E0.test.csv@8.out,LOF-LOF,0.32206370988027033
Daphnet/S03R01E0.test.csv@8.out,LSTM-AE,0.1365060128521568
Daphnet/S03R01E0.test.csv@8.out,LSTM-CNN,0.13295385940105078
Daphnet/S03R01E0.test.csv@8.out,LSTM-HBOS,0.21672295451673934
Daphnet/S03R01E0.test.csv@8.out,LSTM-IFOREST,0.24293052201778775
Daphnet/S03R01E0.test.csv@8.out,LSTM-IFOREST1,0.23120316798083787
Daphnet/S03R01E0.test.csv@8.out,LSTM-LOF,0.15725222819957285
Daphnet/S03R01E0.test.csv@8.out,LSTM-LSTM,0.13816611695989373
Daphnet/S03R01E0.test.csv@8.out,MP-AE,0.08993689023680544
Daphnet/S03R01E0.test.csv@8.out,MP-CNN,0.09413182054396808
Daphnet/S03R01E0.test.csv@8.out,MP-HBOS,0.18213783574076803
Daphnet/S03R01E0.test.csv@8.out,MP-IFOREST,0.22538125478103316
Daphnet/S03R01E0.test.csv@8.out,MP-IFOREST1,0.19684631216464582
Daphnet/S03R01E0.test.csv@8.out,MP-LOF,0.1028168130083078
Daphnet/S03R01E0.test.csv@8.out,MP-LSTM,0.09976355047435623
Daphnet/S03R01E0.test.csv@8.out,MP-MP,0.08997360988914652
Daphnet/S03R01E0.test.csv@8.out,NORMA-AE,0.08826534082841661
Daphnet/S03R01E0.test.csv@8.out,NORMA-CNN,0.09099457157649767
Daphnet/S03R01E0.test.csv@8.out,NORMA-HBOS,0.14544628987750413
Daphnet/S03R01E0.test.csv@8.out,NORMA-IFOREST,0.17525699306632708
Daphnet/S03R01E0.test.csv@8.out,NORMA-IFOREST1,0.16385207169448485
Daphnet/S03R01E0.test.csv@8.out,NORMA-LOF,0.09166659713196382
Daphnet/S03R01E0.test.csv@8.out,NORMA-LSTM,0.09540971411454467
Daphnet/S03R01E0.test.csv@8.out,NORMA-MP,0.08828361293814986
Daphnet/S03R01E0.test.csv@8.out,NORMA-NORMA,0.08824957879925047
Daphnet/S03R01E0.test.csv@8.out,OCSVM-AE,0.1469821432819027
Daphnet/S03R01E0.test.csv@8.out,OCSVM-CNN,0.1323491752982947
Daphnet/S03R01E0.test.csv@8.out,OCSVM-HBOS,0.2621412999226958
Daphnet/S03R01E0.test.csv@8.out,OCSVM-IFOREST,0.3000560182230665
Daphnet/S03R01E0.test.csv@8.out,OCSVM-IFOREST1,0.2827346221296532
Daphnet/S03R01E0.test.csv@8.out,OCSVM-LOF,0.1806007996394908
Daphnet/S03R01E0.test.csv@8.out,OCSVM-LSTM,0.13958589388627957
Daphnet/S03R01E0.test.csv@8.out,OCSVM-MP,0.09200355859394548
Daphnet/S03R01E0.test.csv@8.out,OCSVM-NORMA,0.08979118146330806
Daphnet/S03R01E0.test.csv@8.out,OCSVM-OCSVM,0.1487473021535775
Daphnet/S03R01E0.test.csv@8.out,PCA-AE,0.34292665392539473
Daphnet/S03R01E0.test.csv@8.out,PCA-CNN,0.19049644997393694
Daphnet/S03R01E0.test.csv@8.out,PCA-HBOS,0.3445492714519746
Daphnet/S03R01E0.test.csv@8.out,PCA-IFOREST,0.36107023500631685
Daphnet/S03R01E0.test.csv@8.out,PCA-IFOREST1,0.3398240792404942
Daphnet/S03R01E0.test.csv@8.out,PCA-LOF,0.38166568911047394
Daphnet/S03R01E0.test.csv@8.out,PCA-LSTM,0.1982073300785312
Daphnet/S03R01E0.test.csv@8.out,PCA-MP,0.12387086935140396
Daphnet/S03R01E0.test.csv@8.out,PCA-NORMA,0.10520777211031115
Daphnet/S03R01E0.test.csv@8.out,PCA-OCSVM,0.2390101346306611
Daphnet/S03R01E0.test.csv@8.out,PCA-PCA,0.3566691297298949
Daphnet/S03R01E0.test.csv@8.out,POLY-AE,0.36305527891300715
Daphnet/S03R01E0.test.csv@8.out,POLY-CNN,0.20640176394871984
Daphnet/S03R01E0.test.csv@8.out,POLY-HBOS,0.3616463508644165
Daphnet/S03R01E0.test.csv@8.out,POLY-IFOREST,0.3697648127857375
Daphnet/S03R01E0.test.csv@8.out,POLY-IFOREST1,0.3523301156700086
Daphnet/S03R01E0.test.csv@8.out,POLY-LOF,0.3872814985074488
Daphnet/S03R01E0.test.csv@8.out,POLY-LSTM,0.21054802893622535
Daphnet/S03R01E0.test.csv@8.out,POLY-MP,0.13984577984294344
Daphnet/S03R01E0.test.csv@8.out,POLY-NORMA,0.11166790915965705
Daphnet/S03R01E0.test.csv@8.out,POLY-OCSVM,0.26325653910066804
Daphnet/S03R01E0.test.csv@8.out,POLY-PCA,0.3698068898085538
Daphnet/S03R01E0.test.csv@8.out,POLY-POLY,0.37374278959467283
Daphnet/S09R01E4.test.csv@1.out,AE-AE,0.016281833059287158
Daphnet/S09R01E4.test.csv@1.out,CNN-AE,0.01668693127085358
Daphnet/S09R01E4.test.csv@1.out,CNN-CNN,0.02024985952921884
Daphnet/S09R01E4.test.csv@1.out,HBOS-AE,0.02315304990593555
Daphnet/S09R01E4.test.csv@1.out,HBOS-CNN,0.026585337694094855
Daphnet/S09R01E4.test.csv@1.out,HBOS-HBOS,0.040794183720271326
Daphnet/S09R01E4.test.csv@1.out,IFOREST-AE,0.07420465571014438
Daphnet/S09R01E4.test.csv@1.out,IFOREST-CNN,0.07111630692003754
Daphnet/S09R01E4.test.csv@1.out,IFOREST-HBOS,0.05532812336738347
Daphnet/S09R01E4.test.csv@1.out,IFOREST-IFOREST,0.11199107054587804
Daphnet/S09R01E4.test.csv@1.out,IFOREST1-AE,0.04921705879460371
Daphnet/S09R01E4.test.csv@1.out,IFOREST1-CNN,0.042836188350261525
Daphnet/S09R01E4.test.csv@1.out,IFOREST1-HBOS,0.04987744538974795
Daphnet/S09R01E4.test.csv@1.out,IFOREST1-IFOREST,0.10128085077032228
Daphnet/S09R01E4.test.csv@1.out,IFOREST1-IFOREST1,0.06428454805667963
Daphnet/S09R01E4.test.csv@1.out,LOF-AE,0.02302043111217855
Daphnet/S09R01E4.test.csv@1.out,LOF-CNN,0.028448389904232124
Daphnet/S09R01E4.test.csv@1.out,LOF-HBOS,0.042070090801612336
Daphnet/S09R01E4.test.csv@1.out,LOF-IFOREST,0.11584053321349186
Daphnet/S09R01E4.test.csv@1.out,LOF-IFOREST1,0.07131841800841489
Daphnet/S09R01E4.test.csv@1.out,LOF-LOF,0.059537444506527426
Daphnet/S09R01E4.test.csv@1.out,LSTM-AE,0.016630756148832828
Daphnet/S09R01E4.test.csv@1.out,LSTM-CNN,0.020207673876822877
Daphnet/S09R01E4.test.csv@1.out,LSTM-HBOS,0.026480900886383135
Daphnet/S09R01E4.test.csv@1.out,LSTM-IFOREST,0.0789958366536675
Daphnet/S09R01E4.test.csv@1.out,LSTM-IFOREST1,0.04430102864870342
Daphnet/S09R01E4.test.csv@1.out,LSTM-LOF,0.02864730787661497
Daphnet/S09R01E4.test.csv@1.out,LSTM-LSTM,0.02059851083603334
Daphnet/S09R01E4.test.csv@1.out,MP-AE,0.018690315513264236
Daphnet/S09R01E4.test.csv@1.out,MP-CNN,0.01926075083466942
Daphnet/S09R01E4.test.csv@1.out,MP-HBOS,0.02053517846159993
Daphnet/S09R01E4.test.csv@1.out,MP-IFOREST,0.1294795811232063
Daphnet/S09R01E4.test.csv@1.out,MP-IFOREST1,0.06809179178260323
Daphnet/S09R01E4.test.csv@1.out,MP-LOF,0.02797001518814133
Daphnet/S09R01E4.test.csv@1.out,MP-LSTM,0.019115939307912444
Daphnet/S09R01E4.test.csv@1.out,MP-MP,0.02051196799939723
Daphnet/S09R01E4.test.csv@1.out,NORMA-AE,0.018311843386426458
Daphnet/S09R01E4.test.csv@1.out,NORMA-CNN,0.019024451917118938
Daphnet/S09R01E4.test.csv@1.out,NORMA-HBOS,0.023070477981590627
Daphnet/S09R01E4.test.csv@1.out,NORMA-IFOREST,0.13558318279416465
Daphnet/S09R01E4.test.csv@1.out,NORMA-IFOREST1,0.04835467680639305
Daphnet/S09R01E4.test.csv@1.out,NORMA-LOF,0.026704565072522748
Daphnet/S09R01E4.test.csv@1.out,NORMA-LSTM,0.019133247020328186
Daphnet/S09R01E4.test.csv@1.out,NORMA-MP,0.01970389144305918
Daphnet/S09R01E4.test.csv@1.out,NORMA-NORMA,0.020025290958563473
Daphnet/S09R01E4.test.csv@1.out,OCSVM-AE,0.015484606040126232
Daphnet/S09R01E4.test.csv@1.out,OCSVM-CNN,0.015749174795461538
Daphnet/S09R01E4.test.csv@1.out,OCSVM-HBOS,0.02024139996447361
Daphnet/S09R01E4.test.csv@1.out,OCSVM-IFOREST,0.04400405875257876
Daphnet/S09R01E4.test.csv@1.out,OCSVM-IFOREST1,0.029709319867462395
Daphnet/S09R01E4.test.csv@1.out,OCSVM-LOF,0.019748200510275035
Daphnet/S09R01E4.test.csv@1.out,OCSVM-LSTM,0.015657945109298056
Daphnet/S09R01E4.test.csv@1.out,OCSVM-MP,0.017651800789367747
Daphnet/S09R01E4.test.csv@1.out,OCSVM-NORMA,0.01781301255100345
Daphnet/S09R01E4.test.csv@1.out,OCSVM-OCSVM,0.015265610219302797
Daphnet/S09R01E4.test.csv@1.out,PCA-AE,0.2125888256255466
Daphnet/S09R01E4.test.csv@1.out,PCA-CNN,0.15691990490966573
Daphnet/S09R01E4.test.csv@1.out,PCA-HBOS,0.10052983027923956
Daphnet/S09R01E4.test.csv@1.out,PCA-IFOREST,0.18125216750621656
Daphnet/S09R01E4.test.csv@1.out,PCA-IFOREST1,0.13230766295411145
Daphnet/S09R01E4.test.csv@1.out,PCA-LOF,0.20703996391154822
Daphnet/S09R01E4.test.csv@1.out,PCA-LSTM,0.1445666690372001
Daphnet/S09R01E4.test.csv@1.out,PCA-MP,0.3414683184119017
Daphnet/S09R01E4.test.csv@1.out,PCA-NORMA,0.24744340619602015
Daphnet/S09R01E4.test.csv@1.out,PCA-OCSVM,0.13134758877841662
Daphnet/S09R01E4.test.csv@1.out,PCA-PCA,0.20650164396487314
Daphnet/S09R01E4.test.csv@1.out,POLY-AE,0.08967917935951986
Daphnet/S09R01E4.test.csv@1.out,POLY-CNN,0.07826136648326418
Daphnet/S09R01E4.test.csv@1.out,POLY-HBOS,0.07915885953227417
Daphnet/S09R01E4.test.csv@1.out,POLY-IFOREST,0.14640951160562582
Daphnet/S09R01E4.test.csv@1.out,POLY-IFOREST1,0.10106538789503666
Daphnet/S09R01E4.test.csv@1.out,POLY-LOF,0.11668988403457957
Daphnet/S09R01E4.test.csv@1.out,POLY-LSTM,0.0752253434922762
Daphnet/S09R01E4.test.csv@1.out,POLY-MP,0.1350356451283103
Daphnet/S09R01E4.test.csv@1.out,POLY-NORMA,0.10596094498351988
Daphnet/S09R01E4.test.csv@1.out,POLY-OCSVM,0.0562702128996585
Daphnet/S09R01E4.test.csv@1.out,POLY-PCA,0.23782175281694268
Daphnet/S09R01E4.test.csv@1.out,POLY-POLY,0.15023975328560538
Daphnet/S08R01E0.test.csv@4.out,AE-AE,0.19431946093898536
Daphnet/S08R01E0.test.csv@4.out,CNN-AE,0.18817777969938648
Daphnet/S08R01E0.test.csv@4.out,CNN-CNN,0.16634521213256104
Daphnet/S08R01E0.test.csv@4.out,HBOS-AE,0.13920486502238802
Daphnet/S08R01E0.test.csv@4.out,HBOS-CNN,0.13044458827230282
Daphnet/S08R01E0.test.csv@4.out,HBOS-HBOS,0.10940115190940915
Daphnet/S08R01E0.test.csv@4.out,IFOREST-AE,0.14379018500140794
Daphnet/S08R01E0.test.csv@4.out,IFOREST-CNN,0.13770402638595478
Daphnet/S08R01E0.test.csv@4.out,IFOREST-HBOS,0.11881805971156949
Daphnet/S08R01E0.test.csv@4.out,IFOREST-IFOREST,0.1243876241234464
Daphnet/S08R01E0.test.csv@4.out,IFOREST1-AE,0.1608083633007119
Daphnet/S08R01E0.test.csv@4.out,IFOREST1-CNN,0.14310127374843873
Daphnet/S08R01E0.test.csv@4.out,IFOREST1-HBOS,0.11276564161374256
Daphnet/S08R01E0.test.csv@4.out,IFOREST1-IFOREST,0.12407178682137729
Daphnet/S08R01E0.test.csv@4.out,IFOREST1-IFOREST1,0.1298908276602575
Daphnet/S08R01E0.test.csv@4.out,LOF-AE,0.2546418399749921
Daphnet/S08R01E0.test.csv@4.out,LOF-CNN,0.22404185819954955
Daphnet/S08R01E0.test.csv@4.out,LOF-HBOS,0.18974733605197364
Daphnet/S08R01E0.test.csv@4.out,LOF-IFOREST,0.20829168920861352
Daphnet/S08R01E0.test.csv@4.out,LOF-IFOREST1,0.1920717814731719
Daphnet/S08R01E0.test.csv@4.out,LOF-LOF,0.2330754084545863
Daphnet/S08R01E0.test.csv@4.out,LSTM-AE,0.1707857398772118
Daphnet/S08R01E0.test.csv@4.out,LSTM-CNN,0.15255978108938914
Daphnet/S08R01E0.test.csv@4.out,LSTM-HBOS,0.11714209462526705
Daphnet/S08R01E0.test.csv@4.out,LSTM-IFOREST,0.12394817770944194
Daphnet/S08R01E0.test.csv@4.out,LSTM-IFOREST1,0.13243184992289614
Daphnet/S08R01E0.test.csv@4.out,LSTM-LOF,0.19333300463209638
Daphnet/S08R01E0.test.csv@4.out,LSTM-LSTM,0.14101839184005094
Daphnet/S08R01E0.test.csv@4.out,MP-AE,0.34240101871792683
Daphnet/S08R01E0.test.csv@4.out,MP-CNN,0.30987324157639407
Daphnet/S08R01E0.test.csv@4.out,MP-HBOS,0.2552117658841134
Daphnet/S08R01E0.test.csv@4.out,MP-IFOREST,0.2489449648012526
Daphnet/S08R01E0.test.csv@4.out,MP-IFOREST1,0.25148268908563565
Daphnet/S08R01E0.test.csv@4.out,MP-LOF,0.33976035401577453
